,is_used_opportunity,transfered_date,start_datetime,end_datetime,origin,duration
2240,0.0,0,1812760646.956,1812760696.956,Russia-KinoSat_110301,50.0
2241,0.0,0,1812760696.956,1812760746.956,Russia-KinoSat_110301,50.0
2242,0.0,0,1812760746.956,1812760796.956,Russia-KinoSat_110301,50.0
2243,0.0,0,1812760796.956,1812760846.956,Russia-KinoSat_110301,50.0
2244,0.0,0,1812760846.956,1812760896.956,Russia-KinoSat_110301,50.0
2245,0.0,0,1812760896.956,1812760943.881,Russia-KinoSat_110301,46.924999952316284
2246,0.0,0,1812766304.858,1812766354.858,Russia-KinoSat_110301,50.0
2247,0.0,0,1812766354.858,1812766404.858,Russia-KinoSat_110301,50.0
2248,0.0,0,1812766404.858,1812766454.858,Russia-KinoSat_110301,50.0
2249,0.0,0,1812766454.858,1812766504.858,Russia-KinoSat_110301,50.0
2250,0.0,0,1812766504.858,1812766554.858,Russia-KinoSat_110301,50.0
2251,0.0,0,1812766554.858,1812766604.858,Russia-KinoSat_110301,50.0
2252,0.0,0,1812766604.858,1812766654.858,Russia-KinoSat_110301,50.0
2253,1.0,9058,1812766654.858,1812766672.55,Russia-KinoSat_110301,17.691999912261963
2254,1.0,-6400,1812772082.119,1812772132.119,Moscow-KinoSat_110301,50.0
2255,1.0,-2658,1812772132.119,1812772174.684,Moscow-KinoSat_110301,42.56500005722046
2262,0.0,0,1812772174.684,1812772224.684,Russia-KinoSat_110301,50.0
2263,0.0,0,1812772224.684,1812772274.684,Russia-KinoSat_110301,50.0
2264,0.0,0,1812772274.684,1812772324.684,Russia-KinoSat_110301,50.0
2265,0.0,0,1812772324.684,1812772374.684,Russia-KinoSat_110301,50.0
2266,0.0,0,1812772374.684,1812772424.684,Russia-KinoSat_110301,50.0
2267,1.0,10619,1812772424.684,1812772445.424,Russia-KinoSat_110301,20.740000009536743
2268,1.0,-6400,1812772445.424,1812772495.424,Moscow-KinoSat_110301,50.0
2269,1.0,-4219,1812772495.424,1812772545.424,Moscow-KinoSat_110301,50.0
2284,0.0,0,1812777936.726,1812777986.726,Russia-KinoSat_110301,50.0
2285,0.0,0,1812777986.726,1812778036.726,Russia-KinoSat_110301,50.0
2286,0.0,0,1812778036.726,1812778086.726,Russia-KinoSat_110301,50.0
2287,0.0,0,1812778086.726,1812778136.726,Russia-KinoSat_110301,50.0
2288,0.0,0,1812778136.726,1812778186.726,Russia-KinoSat_110301,50.0
2289,1.0,357,1812778186.726,1812778187.423,Russia-KinoSat_110301,0.6970000267028809
2290,1.0,-357,1812778187.423,1812778191.646,Moscow-KinoSat_110301,4.222999811172485
2292,1.0,23986,1812778191.646,1812778238.494,Russia-KinoSat_110301,46.848000049591064
2293,1.0,-6400,1812778238.494,1812778288.494,Moscow-KinoSat_110301,50.0
2294,1.0,-6400,1812778288.494,1812778338.494,Moscow-KinoSat_110301,50.0
2295,1.0,-6400,1812778338.494,1812778388.494,Moscow-KinoSat_110301,50.0
2296,1.0,-3193,1812778388.494,1812778413.439,Moscow-KinoSat_110301,24.944999933242798
2297,1.0,-1593,1812783420.8,1812783470.8,Moscow-KinoSat_110301,50.0
2320,0.0,0,1812796384.558,1812796412.862,Russia-KinoSat_110301,28.30399990081787
2321,0.0,0,1812802095.477,1812802145.477,Russia-KinoSat_110301,50.0
2322,0.0,0,1812802145.477,1812802195.477,Russia-KinoSat_110301,50.0
2323,0.0,0,1812802195.477,1812802245.477,Russia-KinoSat_110301,50.0
2324,0.0,0,1812802245.477,1812802271.946,Russia-KinoSat_110301,26.469000101089478
2325,0.0,0,1812807854.612,1812807904.612,Russia-KinoSat_110301,50.0
2326,0.0,0,1812807904.612,1812807954.612,Russia-KinoSat_110301,50.0
2327,0.0,0,1812807954.612,1812808004.612,Russia-KinoSat_110301,50.0
2328,0.0,0,1812808004.612,1812808054.612,Russia-KinoSat_110301,50.0
2329,0.0,0,1812808054.612,1812808104.612,Russia-KinoSat_110301,50.0
2330,0.0,0,1812808104.612,1812808154.612,Russia-KinoSat_110301,50.0
2331,0.0,0,1812808154.612,1812808181.81,Russia-KinoSat_110301,27.197999954223633
2332,0.0,0,1812813642.891,1812813692.891,Russia-KinoSat_110301,50.0
2333,0.0,0,1812813692.891,1812813742.891,Russia-KinoSat_110301,50.0
2334,0.0,0,1812813742.891,1812813792.891,Russia-KinoSat_110301,50.0
2335,0.0,0,1812813792.891,1812813842.891,Russia-KinoSat_110301,50.0
2336,0.0,0,1812813842.891,1812813892.891,Russia-KinoSat_110301,50.0
2337,0.0,0,1812813892.891,1812813942.891,Russia-KinoSat_110301,50.0
2338,0.0,0,1812813942.891,1812813992.891,Russia-KinoSat_110301,50.0
2339,0.0,0,1812813992.891,1812814017.098,Russia-KinoSat_110301,24.207000017166138
2340,0.0,0,1812819372.96,1812819422.96,Russia-KinoSat_110301,50.0
2341,0.0,0,1812819422.96,1812819472.96,Russia-KinoSat_110301,50.0
2342,0.0,0,1812819472.96,1812819522.96,Russia-KinoSat_110301,50.0
2343,0.0,0,1812819522.96,1812819572.96,Russia-KinoSat_110301,50.0
2344,1.0,15516,1812819572.96,1812819603.265,Russia-KinoSat_110301,30.305000066757202
2345,1.0,-6400,1812819603.265,1812819653.265,Moscow-KinoSat_110301,50.0
2346,1.0,-6400,1812819653.265,1812819703.265,Moscow-KinoSat_110301,50.0
2347,1.0,-2716,1812819703.265,1812819753.265,Moscow-KinoSat_110301,50.0
2349,0.0,0,1812819603.265,1812819653.265,Russia-KinoSat_110301,50.0
2350,0.0,0,1812819653.265,1812819703.265,Russia-KinoSat_110301,50.0
2351,0.0,0,1812819703.265,1812819753.265,Russia-KinoSat_110301,50.0
2352,1.0,18247,1812819753.265,1812819788.904,Russia-KinoSat_110301,35.638999938964844
2353,1.0,-6400,1812819788.904,1812819838.904,Moscow-KinoSat_110301,50.0
2354,1.0,-6400,1812819838.904,1812819888.904,Moscow-KinoSat_110301,50.0
2355,1.0,-5205,1812819888.904,1812819929.573,Moscow-KinoSat_110301,40.668999910354614
2356,1.0,-242,1812825234.444,1812825284.444,Moscow-KinoSat_110301,50.0
2365,0.0,0,1812825330.311,1812825380.311,Russia-KinoSat_110301,50.0
2366,0.0,0,1812825380.311,1812825430.311,Russia-KinoSat_110301,50.0
2367,0.0,0,1812825430.311,1812825480.311,Russia-KinoSat_110301,50.0
2368,0.0,0,1812825480.311,1812825530.311,Russia-KinoSat_110301,50.0
2369,0.0,0,1812825530.311,1812825580.311,Russia-KinoSat_110301,50.0
2370,0.0,0,1812825580.311,1812825630.311,Russia-KinoSat_110301,50.0
2371,1.0,7241,1812825630.311,1812825644.454,Russia-KinoSat_110301,14.14299988746643
2372,1.0,-6400,1812825644.454,1812825694.454,Moscow-KinoSat_110301,50.0
2373,1.0,-841,1812825694.454,1812825706.813,Moscow-KinoSat_110301,12.358999967575073
2376,0.0,0,1812825706.813,1812825756.813,Russia-KinoSat_110301,50.0
2377,1.0,22429,1812825756.813,1812825800.619,Russia-KinoSat_110301,43.805999994277954
2378,1.0,-6400,1812825800.619,1812825850.619,Moscow-KinoSat_110301,50.0
2379,1.0,-6400,1812825850.619,1812825900.619,Moscow-KinoSat_110301,50.0
2380,1.0,-6400,1812825900.619,1812825950.619,Moscow-KinoSat_110301,50.0
2381,1.0,-2259,1812825950.619,1812825968.264,Moscow-KinoSat_110301,17.644999980926514
2382,1.0,11070,1812830504.196,1812830525.816,Russia-KinoSat_110301,21.619999885559082
2383,1.0,-6400,1812830981.265,1812831031.265,Moscow-KinoSat_110301,50.0
2384,1.0,-5640,1812831031.265,1812831081.265,Moscow-KinoSat_110301,50.0
2392,0.0,0,1812831156.718,1812831206.718,Russia-KinoSat_110301,50.0
2393,0.0,0,1812831206.718,1812831256.718,Russia-KinoSat_110301,50.0
2394,0.0,0,1812831256.718,1812831306.718,Russia-KinoSat_110301,50.0
2395,0.0,0,1812831306.718,1812831356.718,Russia-KinoSat_110301,50.0
2396,1.0,8393,1812831356.718,1812831373.11,Russia-KinoSat_110301,16.39199995994568
2397,1.0,-6400,1812831373.11,1812831423.11,Moscow-KinoSat_110301,50.0
2398,1.0,-1993,1812831423.11,1812831473.11,Moscow-KinoSat_110301,50.0
2405,0.0,0,1812836193.895,1812836243.895,Russia-KinoSat_110301,50.0
2406,0.0,0,1812836243.895,1812836293.895,Russia-KinoSat_110301,50.0
2407,0.0,0,1812836293.895,1812836343.895,Russia-KinoSat_110301,50.0
2408,1.0,7886,1812836343.895,1812836359.298,Russia-KinoSat_110301,15.403000116348267
2409,1.0,-6400,1812836764.005,1812836814.005,Moscow-KinoSat_110301,50.0
2410,1.0,-1486,1812836814.005,1812836864.005,Moscow-KinoSat_110301,50.0
2421,0.0,0,1812841940.611,1812841990.611,Russia-KinoSat_110301,50.0
2422,0.0,0,1812841990.611,1812842040.611,Russia-KinoSat_110301,50.0
2423,0.0,0,1812842040.611,1812842090.611,Russia-KinoSat_110301,50.0
2424,0.0,0,1812842090.611,1812842140.611,Russia-KinoSat_110301,50.0
2425,0.0,0,1812842140.611,1812842190.611,Russia-KinoSat_110301,50.0
2426,1.0,1863,1812842190.611,1812842194.249,Russia-KinoSat_110301,3.638000011444092
2427,0.0,0,1812847624.732,1812847674.732,Russia-KinoSat_110301,50.0
2428,0.0,0,1812847674.732,1812847724.732,Russia-KinoSat_110301,50.0
2429,0.0,0,1812847724.732,1812847774.732,Russia-KinoSat_110301,50.0
2430,0.0,0,1812847774.732,1812847824.732,Russia-KinoSat_110301,50.0
2431,0.0,0,1812847824.732,1812847874.732,Russia-KinoSat_110301,50.0
2432,0.0,0,1812847874.732,1812847924.732,Russia-KinoSat_110301,50.0
2433,0.0,0,1812847924.732,1812847974.732,Russia-KinoSat_110301,50.0
2434,0.0,0,1812847974.732,1812848024.732,Russia-KinoSat_110301,50.0
2435,0.0,0,1812848024.732,1812848074.153,Russia-KinoSat_110301,49.4210000038147
2436,0.0,0,1812853428.038,1812853478.038,Russia-KinoSat_110301,50.0
2437,0.0,0,1812853478.038,1812853528.038,Russia-KinoSat_110301,50.0
2438,0.0,0,1812853528.038,1812853578.038,Russia-KinoSat_110301,50.0
2439,0.0,0,1812853578.038,1812853628.038,Russia-KinoSat_110301,50.0
2440,0.0,0,1812853628.038,1812853678.038,Russia-KinoSat_110301,50.0
2441,0.0,0,1812853678.038,1812853728.038,Russia-KinoSat_110301,50.0
2442,0.0,0,1812853728.038,1812853778.038,Russia-KinoSat_110301,50.0
2443,1.0,8583,1812853778.038,1812853794.803,Russia-KinoSat_110301,16.764999866485596
2444,1.0,-2076,1812853794.803,1812853811.027,Moscow-KinoSat_110301,16.223999977111816
2445,1.0,8306,1812853794.803,1812853811.027,Russia-KinoSat_110301,16.223999977111816
2446,1.0,-6400,1812853811.027,1812853861.027,Moscow-KinoSat_110301,50.0
2447,1.0,-2155,1812853861.027,1812853877.865,Moscow-KinoSat_110301,16.838000059127808
2448,1.0,-6400,1812859172.269,1812859222.269,Moscow-KinoSat_110301,50.0
2449,1.0,-1721,1812859222.269,1812859272.269,Moscow-KinoSat_110301,50.0
2457,0.0,0,1812859325.961,1812859375.961,Russia-KinoSat_110301,50.0
2458,0.0,0,1812859375.961,1812859425.961,Russia-KinoSat_110301,50.0
2459,0.0,0,1812859425.961,1812859475.961,Russia-KinoSat_110301,50.0
2460,0.0,0,1812859475.961,1812859525.961,Russia-KinoSat_110301,50.0
2461,1.0,17319,1812859525.961,1812859559.788,Russia-KinoSat_110301,33.8270001411438
2462,1.0,-6400,1812859559.788,1812859609.788,Moscow-KinoSat_110301,50.0
2463,1.0,-6400,1812859609.788,1812859659.788,Moscow-KinoSat_110301,50.0
2464,1.0,-4519,1812859659.788,1812859709.788,Moscow-KinoSat_110301,50.0
2471,0.0,0,1812864924.382,1812864974.382,Russia-KinoSat_110301,50.0
2472,1.0,19521,1812864974.382,1812865012.509,Russia-KinoSat_110301,38.12700009346008
2473,1.0,-3986,1812865012.509,1812865043.649,Moscow-KinoSat_110301,31.139999866485596
2474,1.0,-6400,1812865043.649,1812865093.649,Moscow-KinoSat_110301,50.0
2475,1.0,-6400,1812865093.649,1812865143.649,Moscow-KinoSat_110301,50.0
2476,1.0,-2735,1812865143.649,1812865193.649,Moscow-KinoSat_110301,50.0
2480,0.0,0,1812865043.649,1812865093.649,Russia-KinoSat_110301,50.0
2481,0.0,0,1812865093.649,1812865143.649,Russia-KinoSat_110301,50.0
2482,0.0,0,1812865143.649,1812865193.649,Russia-KinoSat_110301,50.0
2483,0.0,0,1812865193.649,1812865243.649,Russia-KinoSat_110301,50.0
2484,0.0,0,1812865243.649,1812865293.649,Russia-KinoSat_110301,50.0
2485,1.0,2217,1812865293.649,1812865297.979,Russia-KinoSat_110301,4.330000162124634
2486,1.0,-2217,1812865297.979,1812865318.342,Moscow-KinoSat_110301,20.36299991607666
2489,0.0,0,1812865318.342,1812865368.342,Russia-KinoSat_110301,50.0
2490,1.0,7374,1812865368.342,1812865382.744,Russia-KinoSat_110301,14.401999950408936
2491,1.0,-6400,1812865382.744,1812865432.744,Moscow-KinoSat_110301,50.0
2492,1.0,-974,1812865432.744,1812865482.744,Moscow-KinoSat_110301,50.0
2516,0.0,0,1812883431.679,1812883481.679,Russia-KinoSat_110301,50.0
2517,0.0,0,1812883481.679,1812883531.679,Russia-KinoSat_110301,50.0
2518,0.0,0,1812883531.679,1812883555.717,Russia-KinoSat_110301,24.038000106811523
2519,0.0,0,1812889202.275,1812889252.275,Russia-KinoSat_110301,50.0
2520,0.0,0,1812889252.275,1812889302.275,Russia-KinoSat_110301,50.0
2521,0.0,0,1812889302.275,1812889352.275,Russia-KinoSat_110301,50.0
2522,0.0,0,1812889352.275,1812889402.275,Russia-KinoSat_110301,50.0
2523,1.0,238,1812889402.275,1812889402.74,Russia-KinoSat_110301,0.4649999141693115
2524,0.0,0,1812894997.695,1812895047.695,Russia-KinoSat_110301,50.0
2525,0.0,0,1812895047.695,1812895097.695,Russia-KinoSat_110301,50.0
2526,0.0,0,1812895097.695,1812895147.695,Russia-KinoSat_110301,50.0
2527,0.0,0,1812895147.695,1812895197.695,Russia-KinoSat_110301,50.0
2528,0.0,0,1812895197.695,1812895247.695,Russia-KinoSat_110301,50.0
2529,0.0,0,1812895247.695,1812895297.695,Russia-KinoSat_110301,50.0
2530,0.0,0,1812895297.695,1812895347.695,Russia-KinoSat_110301,50.0
2531,0.0,0,1812895347.695,1812895367.456,Russia-KinoSat_110301,19.761000156402588
2532,0.0,0,1812900768.68,1812900818.68,Russia-KinoSat_110301,50.0
2533,0.0,0,1812900818.68,1812900868.68,Russia-KinoSat_110301,50.0
2534,0.0,0,1812900868.68,1812900918.68,Russia-KinoSat_110301,50.0
2535,0.0,0,1812900918.68,1812900968.68,Russia-KinoSat_110301,50.0
2536,0.0,0,1812900968.68,1812901018.68,Russia-KinoSat_110301,50.0
2537,0.0,0,1812901018.68,1812901068.68,Russia-KinoSat_110301,50.0
2538,0.0,0,1812901068.68,1812901118.68,Russia-KinoSat_110301,50.0
2539,0.0,0,1812901118.68,1812901168.68,Russia-KinoSat_110301,50.0
2540,1.0,4106,1812901168.68,1812901176.7,Russia-KinoSat_110301,8.019999980926514
2541,0.0,0,1812906533.55,1812906583.55,Russia-KinoSat_110301,50.0
2542,0.0,0,1812906583.55,1812906633.55,Russia-KinoSat_110301,50.0
2543,0.0,0,1812906633.55,1812906683.55,Russia-KinoSat_110301,50.0
2544,1.0,2057,1812906683.55,1812906687.567,Russia-KinoSat_110301,4.016999959945679
2545,1.0,-6400,1812906687.567,1812906737.567,Moscow-KinoSat_110301,50.0
2546,1.0,-1,1812906737.567,1812906787.567,Moscow-KinoSat_110301,50.0
2550,0.0,0,1812906687.567,1812906737.567,Russia-KinoSat_110301,50.0
2551,0.0,0,1812906737.567,1812906787.567,Russia-KinoSat_110301,50.0
2552,0.0,0,1812906787.567,1812906837.567,Russia-KinoSat_110301,50.0
2553,0.0,0,1812906837.567,1812906887.567,Russia-KinoSat_110301,50.0
2554,1.0,16543,1812906887.567,1812906919.878,Russia-KinoSat_110301,32.31100010871887
2555,1.0,-6400,1812906919.878,1812906969.878,Moscow-KinoSat_110301,50.0
2556,1.0,-6400,1812906969.878,1812907019.878,Moscow-KinoSat_110301,50.0
2557,1.0,-3743,1812907019.878,1812907069.878,Moscow-KinoSat_110301,50.0
2572,0.0,0,1812912455.903,1812912505.903,Russia-KinoSat_110301,50.0
2573,0.0,0,1812912505.903,1812912555.903,Russia-KinoSat_110301,50.0
2574,0.0,0,1812912555.903,1812912605.903,Russia-KinoSat_110301,50.0
2575,0.0,0,1812912605.903,1812912655.903,Russia-KinoSat_110301,50.0
2576,0.0,0,1812912655.903,1812912705.903,Russia-KinoSat_110301,50.0
2577,0.0,0,1812912705.903,1812912755.903,Russia-KinoSat_110301,50.0
2578,0.0,0,1812912755.903,1812912805.903,Russia-KinoSat_110301,50.0
2579,0.0,0,1812912805.903,1812912855.903,Russia-KinoSat_110301,50.0
2580,0.0,0,1812912855.903,1812912905.903,Russia-KinoSat_110301,50.0
2581,1.0,4732,1812912905.903,1812912915.145,Russia-KinoSat_110301,9.241999864578247
2582,1.0,-4732,1812912915.145,1812912965.145,Moscow-KinoSat_110301,50.0
2586,0.0,0,1812917580.205,1812917630.205,Russia-KinoSat_110301,50.0
2587,1.0,15858,1812917630.205,1812917661.177,Russia-KinoSat_110301,30.972000122070312
2588,1.0,-6400,1812918104.206,1812918154.206,Moscow-KinoSat_110301,50.0
2589,1.0,-6400,1812918154.206,1812918204.206,Moscow-KinoSat_110301,50.0
2590,1.0,-3058,1812918204.206,1812918254.206,Moscow-KinoSat_110301,50.0
2594,0.0,0,1812918274.428,1812918324.428,Russia-KinoSat_110301,50.0
2595,1.0,24902,1812918324.428,1812918373.065,Russia-KinoSat_110301,48.63700008392334
2596,1.0,-6400,1812918373.065,1812918423.065,Moscow-KinoSat_110301,50.0
2597,1.0,-6400,1812918423.065,1812918473.065,Moscow-KinoSat_110301,50.0
2598,1.0,-6400,1812918473.065,1812918523.065,Moscow-KinoSat_110301,50.0
2599,1.0,-5702,1812918523.065,1812918573.065,Moscow-KinoSat_110301,50.0
