,index,start_datetime,end_datetime,origin,duration
336,419,1811862371.687,1811862443.02,Norilsk-KinoSat_110508,71.33299994468689
335,418,1811862371.687,1811862443.02,Magadan1-KinoSat_110508,71.33299994468689
341,424,1811862443.02,1811862579.646,Magadan1-KinoSat_110508,136.62599992752075
342,425,1811862443.02,1811862579.646,Norilsk-KinoSat_110508,136.62599992752075
343,426,1811862443.02,1811862579.646,Novosib-KinoSat_110508,136.62599992752075
344,427,1811862443.02,1811862579.646,Magadan2-KinoSat_110508,136.62599992752075
345,428,1811862443.02,1811862579.646,Irkutsk-KinoSat_110508,136.62599992752075
346,429,1811862579.646,1811862630.186,Magadan1-KinoSat_110508,50.540000200271606
347,430,1811862579.646,1811862630.186,Novosib-KinoSat_110508,50.540000200271606
348,431,1811862579.646,1811862630.186,Magadan2-KinoSat_110508,50.540000200271606
349,432,1811862579.646,1811862630.186,Irkutsk-KinoSat_110508,50.540000200271606
352,435,1811862630.186,1811862694.917,Irkutsk-KinoSat_110508,64.73099994659424
350,433,1811862630.186,1811862694.917,Magadan1-KinoSat_110508,64.73099994659424
351,434,1811862630.186,1811862694.917,Magadan2-KinoSat_110508,64.73099994659424
353,438,1811862694.917,1811862932.251,Irkutsk-KinoSat_110508,237.33399987220764
354,439,1811867532.49,1811867736.483,Anadyr2-KinoSat_110508,203.99300003051758
355,440,1811867736.483,1811867772.971,Norilsk-KinoSat_110508,36.48799991607666
356,441,1811867736.483,1811867772.971,Anadyr2-KinoSat_110508,36.48799991607666
357,445,1811867772.971,1811867967.785,Magadan1-KinoSat_110508,194.8140001296997
358,446,1811867772.971,1811867967.785,Norilsk-KinoSat_110508,194.8140001296997
359,447,1811867772.971,1811867967.785,Magadan2-KinoSat_110508,194.8140001296997
360,448,1811867772.971,1811867967.785,Anadyr2-KinoSat_110508,194.8140001296997
364,452,1811867967.785,1811867978.754,Anadyr2-KinoSat_110508,10.968999862670898
365,453,1811867967.785,1811867978.754,Irkutsk-KinoSat_110508,10.968999862670898
362,450,1811867967.785,1811867978.754,Norilsk-KinoSat_110508,10.968999862670898
361,449,1811867967.785,1811867978.754,Magadan1-KinoSat_110508,10.968999862670898
363,451,1811867967.785,1811867978.754,Magadan2-KinoSat_110508,10.968999862670898
366,454,1811867978.754,1811868046.041,Magadan1-KinoSat_110508,67.28699994087219
367,455,1811867978.754,1811868046.041,Norilsk-KinoSat_110508,67.28699994087219
368,456,1811867978.754,1811868046.041,Novosib-KinoSat_110508,67.28699994087219
369,457,1811867978.754,1811868046.041,Magadan2-KinoSat_110508,67.28699994087219
370,458,1811867978.754,1811868046.041,Anadyr2-KinoSat_110508,67.28699994087219
371,459,1811867978.754,1811868046.041,Irkutsk-KinoSat_110508,67.28699994087219
376,464,1811868046.041,1811868247.257,Irkutsk-KinoSat_110508,201.21600008010864
375,463,1811868046.041,1811868247.257,Magadan2-KinoSat_110508,201.21600008010864
373,461,1811868046.041,1811868247.257,Norilsk-KinoSat_110508,201.21600008010864
372,460,1811868046.041,1811868247.257,Magadan1-KinoSat_110508,201.21600008010864
374,462,1811868046.041,1811868247.257,Novosib-KinoSat_110508,201.21600008010864
377,469,1811868247.257,1811868482.529,Norilsk-KinoSat_110508,235.2720000743866
378,470,1811868247.257,1811868482.529,Novosib-KinoSat_110508,235.2720000743866
379,471,1811868247.257,1811868482.529,Irkutsk-KinoSat_110508,235.2720000743866
380,472,1811868482.529,1811868703.194,Novosib-KinoSat_110508,220.66499996185303
381,473,1811868482.529,1811868703.194,Irkutsk-KinoSat_110508,220.66499996185303
382,474,1811868703.194,1811868730.996,Irkutsk-KinoSat_110508,27.802000045776367
383,475,1811873147.924,1811873495.61,Anadyr2-KinoSat_110508,347.6859998703003
385,477,1811873495.61,1811873504.531,Anadyr2-KinoSat_110508,8.921000003814697
384,476,1811873495.61,1811873504.531,Norilsk-KinoSat_110508,8.921000003814697
389,484,1811873504.531,1811873640.467,Anadyr2-KinoSat_110508,135.93600010871887
388,483,1811873504.531,1811873640.467,Magadan2-KinoSat_110508,135.93600010871887
387,482,1811873504.531,1811873640.467,Norilsk-KinoSat_110508,135.93600010871887
386,481,1811873504.531,1811873640.467,Magadan1-KinoSat_110508,135.93600010871887
390,490,1811873640.467,1811873711.753,Magadan1-KinoSat_110508,71.28600001335144
391,491,1811873640.467,1811873711.753,Norilsk-KinoSat_110508,71.28600001335144
392,492,1811873640.467,1811873711.753,Magadan2-KinoSat_110508,71.28600001335144
393,493,1811873640.467,1811873711.753,Anadyr2-KinoSat_110508,71.28600001335144
394,494,1811873640.467,1811873711.753,Murmansk1-KinoSat_110508,71.28600001335144
395,495,1811873640.467,1811873711.753,Murmansk2-KinoSat_110508,71.28600001335144
399,499,1811873711.753,1811873722.644,Murmansk1-KinoSat_110508,10.891000032424927
398,498,1811873711.753,1811873722.644,Magadan2-KinoSat_110508,10.891000032424927
400,500,1811873711.753,1811873722.644,Murmansk2-KinoSat_110508,10.891000032424927
396,496,1811873711.753,1811873722.644,Magadan1-KinoSat_110508,10.891000032424927
397,497,1811873711.753,1811873722.644,Norilsk-KinoSat_110508,10.891000032424927
401,501,1811873722.644,1811873748.035,Magadan1-KinoSat_110508,25.391000032424927
402,502,1811873722.644,1811873748.035,Norilsk-KinoSat_110508,25.391000032424927
403,503,1811873722.644,1811873748.035,Novosib-KinoSat_110508,25.391000032424927
404,504,1811873722.644,1811873748.035,Magadan2-KinoSat_110508,25.391000032424927
405,505,1811873722.644,1811873748.035,Murmansk1-KinoSat_110508,25.391000032424927
406,506,1811873722.644,1811873748.035,Murmansk2-KinoSat_110508,25.391000032424927
407,512,1811873748.035,1811873759.065,Norilsk-KinoSat_110508,11.02999997138977
408,513,1811873748.035,1811873759.065,Novosib-KinoSat_110508,11.02999997138977
409,514,1811873748.035,1811873759.065,Murmansk1-KinoSat_110508,11.02999997138977
410,515,1811873748.035,1811873759.065,Murmansk2-KinoSat_110508,11.02999997138977
415,520,1811873759.065,1811873943.404,Irkutsk-KinoSat_110508,184.33899998664856
414,519,1811873759.065,1811873943.404,Murmansk2-KinoSat_110508,184.33899998664856
412,517,1811873759.065,1811873943.404,Novosib-KinoSat_110508,184.33899998664856
411,516,1811873759.065,1811873943.404,Norilsk-KinoSat_110508,184.33899998664856
413,518,1811873759.065,1811873943.404,Murmansk1-KinoSat_110508,184.33899998664856
416,521,1811873943.404,1811874153.407,Norilsk-KinoSat_110508,210.00300002098083
417,522,1811873943.404,1811874153.407,Novosib-KinoSat_110508,210.00300002098083
418,523,1811873943.404,1811874153.407,Moscow-KinoSat_110508,210.00300002098083
419,524,1811873943.404,1811874153.407,Murmansk1-KinoSat_110508,210.00300002098083
420,525,1811873943.404,1811874153.407,Murmansk2-KinoSat_110508,210.00300002098083
421,526,1811873943.404,1811874153.407,Irkutsk-KinoSat_110508,210.00300002098083
425,535,1811874153.407,1811874271.854,Irkutsk-KinoSat_110508,118.44700002670288
424,534,1811874153.407,1811874271.854,Moscow-KinoSat_110508,118.44700002670288
422,532,1811874153.407,1811874271.854,Norilsk-KinoSat_110508,118.44700002670288
423,533,1811874153.407,1811874271.854,Novosib-KinoSat_110508,118.44700002670288
426,536,1811874271.854,1811874306.929,Novosib-KinoSat_110508,35.07499980926514
427,537,1811874271.854,1811874306.929,Moscow-KinoSat_110508,35.07499980926514
428,538,1811874271.854,1811874306.929,Irkutsk-KinoSat_110508,35.07499980926514
429,539,1811874306.929,1811874325.516,Novosib-KinoSat_110508,18.587000131607056
430,540,1811874306.929,1811874325.516,Irkutsk-KinoSat_110508,18.587000131607056
431,541,1811874325.516,1811874482.562,Novosib-KinoSat_110508,157.0460000038147
432,542,1811878751.55,1811879061.537,Anadyr2-KinoSat_110508,309.9869999885559
434,546,1811879061.537,1811879243.671,Magadan2-KinoSat_110508,182.1340000629425
433,545,1811879061.537,1811879243.671,Magadan1-KinoSat_110508,182.1340000629425
435,547,1811879061.537,1811879243.671,Anadyr2-KinoSat_110508,182.1340000629425
439,551,1811879243.671,1811879383.815,Anadyr2-KinoSat_110508,140.14400005340576
438,550,1811879243.671,1811879383.815,Magadan2-KinoSat_110508,140.14400005340576
436,548,1811879243.671,1811879383.815,Magadan1-KinoSat_110508,140.14400005340576
437,549,1811879243.671,1811879383.815,Norilsk-KinoSat_110508,140.14400005340576
440,557,1811879383.815,1811879403.248,Magadan1-KinoSat_110508,19.432999849319458
441,558,1811879383.815,1811879403.248,Norilsk-KinoSat_110508,19.432999849319458
442,559,1811879383.815,1811879403.248,Magadan2-KinoSat_110508,19.432999849319458
443,560,1811879383.815,1811879403.248,Anadyr2-KinoSat_110508,19.432999849319458
444,561,1811879383.815,1811879403.248,Murmansk2-KinoSat_110508,19.432999849319458
445,562,1811879383.815,1811879403.248,Murmansk1-KinoSat_110508,19.432999849319458
448,570,1811879403.248,1811879438.722,Murmansk2-KinoSat_110508,35.473999977111816
446,568,1811879403.248,1811879438.722,Norilsk-KinoSat_110508,35.473999977111816
447,569,1811879403.248,1811879438.722,Anadyr2-KinoSat_110508,35.473999977111816
449,571,1811879403.248,1811879438.722,Murmansk1-KinoSat_110508,35.473999977111816
452,574,1811879438.722,1811879503.297,Murmansk1-KinoSat_110508,64.57500004768372
451,573,1811879438.722,1811879503.297,Murmansk2-KinoSat_110508,64.57500004768372
450,572,1811879438.722,1811879503.297,Norilsk-KinoSat_110508,64.57500004768372
453,575,1811879503.297,1811879586.901,Norilsk-KinoSat_110508,83.60400009155273
454,576,1811879503.297,1811879586.901,Novosib-KinoSat_110508,83.60400009155273
455,577,1811879503.297,1811879586.901,Murmansk2-KinoSat_110508,83.60400009155273
456,578,1811879503.297,1811879586.901,Murmansk1-KinoSat_110508,83.60400009155273
461,583,1811879586.901,1811879977.698,Murmansk1-KinoSat_110508,390.79699993133545
460,582,1811879586.901,1811879977.698,Murmansk2-KinoSat_110508,390.79699993133545
459,581,1811879586.901,1811879977.698,Moscow-KinoSat_110508,390.79699993133545
458,580,1811879586.901,1811879977.698,Novosib-KinoSat_110508,390.79699993133545
457,579,1811879586.901,1811879977.698,Norilsk-KinoSat_110508,390.79699993133545
465,587,1811879977.698,1811880085.176,Murmansk1-KinoSat_110508,107.47800016403198
464,586,1811879977.698,1811880085.176,Murmansk2-KinoSat_110508,107.47800016403198
462,584,1811879977.698,1811880085.176,Novosib-KinoSat_110508,107.47800016403198
463,585,1811879977.698,1811880085.176,Moscow-KinoSat_110508,107.47800016403198
466,588,1811880085.176,1811880102.593,Moscow-KinoSat_110508,17.41699981689453
467,589,1811880085.176,1811880102.593,Murmansk2-KinoSat_110508,17.41699981689453
468,590,1811880085.176,1811880102.593,Murmansk1-KinoSat_110508,17.41699981689453
469,593,1811880102.593,1811880326.385,Moscow-KinoSat_110508,223.7920000553131
470,594,1811884420.449,1811884571.453,Anadyr2-KinoSat_110508,151.00400018692017
471,597,1811884571.453,1811884965.897,Magadan1-KinoSat_110508,394.44400000572205
472,598,1811884571.453,1811884965.897,Magadan2-KinoSat_110508,394.44400000572205
473,599,1811884571.453,1811884965.897,Anadyr2-KinoSat_110508,394.44400000572205
474,600,1811884965.897,1811885141.757,Magadan1-KinoSat_110508,175.85999989509583
475,601,1811884965.897,1811885141.757,Norilsk-KinoSat_110508,175.85999989509583
476,602,1811884965.897,1811885141.757,Magadan2-KinoSat_110508,175.85999989509583
477,603,1811884965.897,1811885141.757,Anadyr2-KinoSat_110508,175.85999989509583
483,614,1811885141.757,1811885160.723,Murmansk1-KinoSat_110508,18.966000080108643
481,612,1811885141.757,1811885160.723,Anadyr2-KinoSat_110508,18.966000080108643
482,613,1811885141.757,1811885160.723,Murmansk2-KinoSat_110508,18.966000080108643
479,610,1811885141.757,1811885160.723,Norilsk-KinoSat_110508,18.966000080108643
478,609,1811885141.757,1811885160.723,Magadan1-KinoSat_110508,18.966000080108643
480,611,1811885141.757,1811885160.723,Magadan2-KinoSat_110508,18.966000080108643
487,623,1811885160.723,1811885190.663,Murmansk1-KinoSat_110508,29.94000005722046
486,622,1811885160.723,1811885190.663,Murmansk2-KinoSat_110508,29.94000005722046
485,621,1811885160.723,1811885190.663,Anadyr2-KinoSat_110508,29.94000005722046
484,620,1811885160.723,1811885190.663,Norilsk-KinoSat_110508,29.94000005722046
488,624,1811885190.663,1811885335.516,Norilsk-KinoSat_110508,144.8529999256134
489,625,1811885190.663,1811885335.516,Murmansk2-KinoSat_110508,144.8529999256134
490,626,1811885190.663,1811885335.516,Murmansk1-KinoSat_110508,144.8529999256134
491,627,1811885335.516,1811885384.235,Norilsk-KinoSat_110508,48.7189998626709
492,628,1811885335.516,1811885384.235,Moscow-KinoSat_110508,48.7189998626709
493,629,1811885335.516,1811885384.235,Murmansk2-KinoSat_110508,48.7189998626709
494,630,1811885335.516,1811885384.235,Murmansk1-KinoSat_110508,48.7189998626709
499,635,1811885384.235,1811885458.768,Murmansk1-KinoSat_110508,74.5329999923706
498,634,1811885384.235,1811885458.768,Murmansk2-KinoSat_110508,74.5329999923706
497,633,1811885384.235,1811885458.768,Moscow-KinoSat_110508,74.5329999923706
496,632,1811885384.235,1811885458.768,Novosib-KinoSat_110508,74.5329999923706
495,631,1811885384.235,1811885458.768,Norilsk-KinoSat_110508,74.5329999923706
500,636,1811885458.768,1811885637.316,Norilsk-KinoSat_110508,178.54800009727478
501,637,1811885458.768,1811885637.316,Moscow-KinoSat_110508,178.54800009727478
502,638,1811885458.768,1811885637.316,Murmansk2-KinoSat_110508,178.54800009727478
503,639,1811885458.768,1811885637.316,Murmansk1-KinoSat_110508,178.54800009727478
504,640,1811885637.316,1811885918.836,Moscow-KinoSat_110508,281.5199999809265
505,641,1811885637.316,1811885918.836,Murmansk2-KinoSat_110508,281.5199999809265
506,642,1811885637.316,1811885918.836,Murmansk1-KinoSat_110508,281.5199999809265
507,645,1811885918.836,1811886086.727,Moscow-KinoSat_110508,167.89100003242493
509,648,1811890178.153,1811890200.04,Magadan2-KinoSat_110508,21.88699984550476
508,647,1811890178.153,1811890200.04,Magadan1-KinoSat_110508,21.88699984550476
510,649,1811890200.04,1811890649.169,Magadan1-KinoSat_110508,449.1289999485016
511,650,1811890200.04,1811890649.169,Anadyr2-KinoSat_110508,449.1289999485016
512,651,1811890200.04,1811890649.169,Magadan2-KinoSat_110508,449.1289999485016
513,652,1811890649.169,1811890893.952,Magadan1-KinoSat_110508,244.7829999923706
514,653,1811890649.169,1811890893.952,Norilsk-KinoSat_110508,244.7829999923706
515,654,1811890649.169,1811890893.952,Anadyr2-KinoSat_110508,244.7829999923706
516,655,1811890649.169,1811890893.952,Magadan2-KinoSat_110508,244.7829999923706
520,664,1811890893.952,1811890926.498,Magadan2-KinoSat_110508,32.5460000038147
522,666,1811890893.952,1811890926.498,Murmansk2-KinoSat_110508,32.5460000038147
521,665,1811890893.952,1811890926.498,Murmansk1-KinoSat_110508,32.5460000038147
519,663,1811890893.952,1811890926.498,Anadyr2-KinoSat_110508,32.5460000038147
518,662,1811890893.952,1811890926.498,Norilsk-KinoSat_110508,32.5460000038147
517,661,1811890893.952,1811890926.498,Magadan1-KinoSat_110508,32.5460000038147
523,672,1811890926.498,1811890944.308,Norilsk-KinoSat_110508,17.81000018119812
524,673,1811890926.498,1811890944.308,Anadyr2-KinoSat_110508,17.81000018119812
525,674,1811890926.498,1811890944.308,Murmansk1-KinoSat_110508,17.81000018119812
526,675,1811890926.498,1811890944.308,Murmansk2-KinoSat_110508,17.81000018119812
527,676,1811890944.308,1811891119.585,Norilsk-KinoSat_110508,175.27699995040894
528,677,1811890944.308,1811891119.585,Murmansk1-KinoSat_110508,175.27699995040894
529,678,1811890944.308,1811891119.585,Murmansk2-KinoSat_110508,175.27699995040894
533,682,1811891119.585,1811891299.041,Murmansk2-KinoSat_110508,179.4559998512268
532,681,1811891119.585,1811891299.041,Murmansk1-KinoSat_110508,179.4559998512268
531,680,1811891119.585,1811891299.041,Moscow-KinoSat_110508,179.4559998512268
530,679,1811891119.585,1811891299.041,Norilsk-KinoSat_110508,179.4559998512268
534,683,1811891299.041,1811891637.975,Moscow-KinoSat_110508,338.9340000152588
535,684,1811891299.041,1811891637.975,Murmansk1-KinoSat_110508,338.9340000152588
536,685,1811891299.041,1811891637.975,Murmansk2-KinoSat_110508,338.9340000152588
537,688,1811891637.975,1811891672.408,Moscow-KinoSat_110508,34.43300008773804
538,690,1811895922.843,1811896136.21,Magadan1-KinoSat_110508,213.36700010299683
539,691,1811895922.843,1811896136.21,Magadan2-KinoSat_110508,213.36700010299683
541,693,1811896136.21,1811896170.85,Anadyr2-KinoSat_110508,34.639999866485596
542,694,1811896136.21,1811896170.85,Magadan2-KinoSat_110508,34.639999866485596
540,692,1811896136.21,1811896170.85,Magadan1-KinoSat_110508,34.639999866485596
543,695,1811896170.85,1811896219.932,Magadan1-KinoSat_110508,49.08200001716614
544,696,1811896170.85,1811896219.932,Anadyr2-KinoSat_110508,49.08200001716614
545,697,1811896170.85,1811896219.932,Magadan2-KinoSat_110508,49.08200001716614
546,698,1811896170.85,1811896219.932,Irkutsk-KinoSat_110508,49.08200001716614
551,703,1811896219.932,1811896225.872,Irkutsk-KinoSat_110508,5.940000057220459
547,699,1811896219.932,1811896225.872,Magadan1-KinoSat_110508,5.940000057220459
548,700,1811896219.932,1811896225.872,Anadyr2-KinoSat_110508,5.940000057220459
549,701,1811896219.932,1811896225.872,Magadan2-KinoSat_110508,5.940000057220459
550,702,1811896219.932,1811896225.872,Russia-KinoSat_110508,5.940000057220459
555,707,1811896225.872,1811896289.479,Irkutsk-KinoSat_110508,63.60700011253357
554,706,1811896225.872,1811896289.479,Magadan2-KinoSat_110508,63.60700011253357
552,704,1811896225.872,1811896289.479,Magadan1-KinoSat_110508,63.60700011253357
553,705,1811896225.872,1811896289.479,Anadyr2-KinoSat_110508,63.60700011253357
556,708,1811896289.479,1811896304.635,Magadan1-KinoSat_110508,15.155999898910522
557,709,1811896289.479,1811896304.635,Anadyr2-KinoSat_110508,15.155999898910522
558,710,1811896289.479,1811896304.635,Magadan2-KinoSat_110508,15.155999898910522
559,711,1811896289.479,1811896304.635,Russia-KinoSat_110508,15.155999898910522
560,712,1811896289.479,1811896304.635,Irkutsk-KinoSat_110508,15.155999898910522
564,716,1811896304.635,1811896556.169,Magadan2-KinoSat_110508,251.53399991989136
566,718,1811896304.635,1811896556.169,Irkutsk-KinoSat_110508,251.53399991989136
565,717,1811896304.635,1811896556.169,Russia-KinoSat_110508,251.53399991989136
563,715,1811896304.635,1811896556.169,Anadyr2-KinoSat_110508,251.53399991989136
562,714,1811896304.635,1811896556.169,Norilsk-KinoSat_110508,251.53399991989136
